gpsidx,accidx,date,time,speed,kspeed,accSpeed,d_sec,accdist,sentime,azimuth,pitch,roll,light,gps_lat,gps_lon,alti,accuracy,acc_x,acc_y,acc_z,kacc_x,kacc_y,kacc_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,user_name
9,42,2017-03-03,04:42:45,16.476552,15.205711,15.574722,1,51.389994,04:42:45,80.25206,12.436971,87.83889,0.0,33.948548,-118.111499,27.963184,4,8.370087,0.31585693,-1.8472595,9.188039746184144,0.6527699195036767,-0.8272780632371913,-29.584885,21.617508,-2.947235,-0.015258789,-0.045669556,-0.008590698,wonhee
9,43,2017-03-03,04:42:45,16.476552,15.205711,16.130683,1,51.389994,04:42:45,81.36383,10.380221,86.02517,0.0,33.948548,-118.111499,27.963184,4,9.056839,0.62931824,-1.6630096,9.15259504960003,0.6464343026068868,-1.0530561293524348,-30.010223,21.428299,-3.7761688,-0.018936157,-0.011474609,0.007293701,wonhee
9,44,2017-03-03,04:42:45,16.476552,15.205711,16.443010,1,51.389994,04:42:45,83.47281,6.608361,89.08391,0.0,33.948548,-118.111499,27.963184,4,9.726822,0.15553284,-1.1270142,9.307726027275327,0.5138142230662182,-1.0730363615559981,-30.260086,21.512985,-3.9611816,-0.025039673,-0.01512146,-0.006149292,wonhee
9,45,2017-03-03,04:42:45,16.476552,15.205711,16.792319,1,51.389994,04:42:45,82.63954,7.261416,91.47471,0.0,33.948548,-118.111499,27.963184,4,9.480362,-0.24406433,-1.208374,9.354364707699503,0.3090686241106402,-1.1095986652817635,-30.587006,21.865082,-3.5022736,-0.027496338,0.033721924,0.07449341,wonhee
10,46,2017-03-03,04:42:46,19.249027,16.300576,17.684362,1,59.995082,04:42:46,75.75263,14.261102,89.72436,0.0,33.948483,-118.111541,28.113794,4,9.451645,0.04547119,-2.4023895,9.380645582957202,0.237856139852142,-1.458854139932027,-30.422592,21.68808,-3.409958,-0.044570923,-0.044448853,-0.019592285,wonhee
10,47,2017-03-03,04:42:46,19.249027,16.300576,18.047812,1,59.995082,04:42:46,86.08083,8.420446,84.14444,0.0,33.948483,-118.111541,28.113794,4,8.329422,0.8542328,-1.2394867,9.096651001955173,0.4043741234438851,-1.399590663351974,-30.49965,21.956253,-3.042221,-0.040908813,-0.029800415,-0.034225464,wonhee
10,48,2017-03-03,04:42:46,19.249027,16.300576,18.679908,1,59.995082,04:42:46,81.09463,9.289076,91.274124,0.0,33.948483,-118.111541,28.113794,4,11.188843,-0.24885559,-1.8305054,9.661869666655313,0.2279000585778284,-1.5160049562445095,-30.335617,21.779633,-3.1333923,-0.034820557,-0.0029144287,-0.006149292,wonhee
10,49,2017-03-03,04:42:46,19.249027,16.300576,19.214119,1,59.995082,04:42:46,82.17054,10.26535,87.00096,0.0,33.948483,-118.111541,28.113794,4,8.906082,0.4665985,-1.6151581,9.45768893365237,0.29238592529211876,-1.542791793956662,-30.256271,21.600723,-3.224945,-0.037261963,-0.040786743,-0.05255127,wonhee
10,50,2017-03-03,04:42:46,19.249027,16.300576,19.785311,1,59.995082,04:42:46,82.11974,9.178028,87.819,0.0,33.948483,-118.111541,28.113794,4,10.492523,0.39959717,-1.696518,9.7372557849326,0.32134970903244636,-1.5843218834467336,-30.516815,21.23413,-3.4080505,-0.028701782,0.009292603,0.007293701,wonhee
11,51,2017-03-03,04:42:47,22.646788,18.017166,20.086763,1,70.119105,04:42:47,86.253334,7.4520984,83.25406,0.0,33.948412,-118.111598,28.227411,4,8.374878,0.9906311,-1.1030884,9.36920096341711,0.5021602342924334,-1.454313668532963,-30.779266,20.775986,-3.2234192,-0.018936157,-0.042007446,-0.051345825,wonhee
11,52,2017-03-03,04:42:47,22.646788,18.017166,20.595956,1,70.119105,04:42:47,82.77494,10.437718,83.00547,0.0,33.948412,-118.111598,28.227411,4,8.405991,1.031311,-1.5601196,9.108983808463314,0.6451136006649725,-1.4828977981716491,-30.868149,20.594406,-3.4065247,-0.014053345,-0.042007446,-0.00491333,wonhee
11,53,2017-03-03,04:42:47,22.646788,18.017166,21.054032,1,70.119105,04:42:47,81.8799,7.7419314,90.48926,0.0,33.948412,-118.111598,28.227411,4,10.648056,-0.090927124,-1.4476624,9.524773721525857,0.4462676267062221,-1.4733787364778073,-30.955887,20.411682,-3.2226562,-0.0018157959,0.049606323,0.047607422,wonhee
11,54,2017-03-03,04:42:47,22.646788,18.017166,21.621957,1,70.119105,04:42:47,82.98833,10.086964,83.60557,0.0,33.948412,-118.111598,28.227411,4,9.437286,1.0576324,-1.689331,9.50113837009315,0.6114316179310358,-1.53171958193607,-30.70221,20.508194,-3.314972,-0.00793457,-0.065216064,-0.028121948,wonhee
11,55,2017-03-03,04:42:47,22.646788,18.017166,21.621957,1,70.119105,04:42:47,82.105316,9.526405,86.54075,0.0,33.948412,-118.111598,28.227411,4,10.133606,0.6125641,-1.7036896,9.67200342912022,0.6117375649967998,-1.5781783505717195,-30.366135,20.516205,-3.314972,-0.009155273,-0.02734375,-0.042785645,wonhee
12,56,2017-03-03,04:42:48,24.524940,19.776440,25.247312,1,81.082737,04:42:48,78.41157,11.5766945,88.961914,0.0,33.948333,-118.111657,28.30668,4,9.9039,0.17945862,-2.0291138,9.734651728255125,0.494954722744594,-1.7000013633879008,-30.445862,20.694351,-3.3161163,-0.00061035156,-0.05177307,-0.022033691,wonhee
12,57,2017-03-03,04:42:48,24.524940,19.776440,26.107818,1,81.082737,04:42:48,76.089,14.5351515,86.890366,0.0,33.948333,-118.111657,28.30668,4,8.985046,0.48812866,-2.3330078,9.532141084312437,0.49311061949151636,-1.8710119843933926,-30.360413,20.78743,-3.6838531,0.0030670166,-0.06765747,-0.047668457,wonhee
12,58,2017-03-03,04:42:48,24.524940,19.776440,26.414707,1,81.082737,04:42:48,84.50611,5.956266,90.83385,0.0,33.948333,-118.111657,28.30668,4,10.68634,-0.15553284,-1.1150513,9.843955091120947,0.31787555961997105,-1.6667845095737792,-30.611801,20.780182,-3.2241821,0.009170532,0.06060791,0.04272461,wonhee
12,59,2017-03-03,04:42:48,24.524940,19.776440,26.943480,1,81.082737,04:42:48,82.24803,8.810242,88.32972,0.0,33.948333,-118.111657,28.30668,4,10.339386,0.3014984,-1.6031952,9.977798828707837,0.3134511682158224,-1.649605462583794,-30.861282,20.864105,-3.2245636,0.009170532,-0.02368164,-0.014709473,wonhee
12,60,2017-03-03,04:42:48,24.524940,19.776440,26.233419,1,81.082737,04:42:48,102.79519,-6.669736,88.32838,0.0,33.948333,-118.111657,28.30668,4,9.592819,0.279953,1.1222382,9.873794136537134,0.3044014299859968,-0.9007746787997369,-30.773163,21.04721,-3.2245636,0.009170532,0.10458374,0.053710938,wonhee
13,61,2017-03-03,04:42:49,27.211920,21.785886,26.047609,1,93.247558,04:42:49,93.76324,0.1882425,89.015526,0.0,33.948245,-118.111722,28.140217,4,9.468399,0.16270447,-0.03111267,9.764274122139074,0.2661211160424522,-0.665830084893717,-30.93872,21.13266,-3.0410767,0.025054932,0.023956299,0.028060913,wonhee
13,62,2017-03-03,04:42:49,27.211920,21.785886,25.771523,1,93.247558,04:42:49,95.29159,-0.945857,86.51129,0.0,33.948245,-118.111722,28.140217,4,10.126419,0.61735535,0.16749573,9.8621098104907,0.3610092261680615,-0.44070193948718084,-31.2706,21.305466,-3.225708,0.010391235,-0.005355835,0.02684021,wonhee
13,63,2017-03-03,04:42:49,27.211920,21.785886,25.783661,1,93.247558,04:42:49,90.25228,2.7198436,87.55651,0.0,33.948245,-118.111722,28.140217,4,9.812973,0.41874695,-0.4665985,9.848835195905078,0.37660743092058907,-0.4476980561758288,-31.526947,21.118927,-3.2253265,0.015274048,0.05937195,0.05126953,wonhee
13,64,2017-03-03,04:42:49,27.211920,21.785886,25.821905,1,93.247558,04:42:49,90.21675,2.9850407,88.89489,0.0,33.948245,-118.111722,28.140217,4,10.04747,0.19381714,-0.5240326,9.902497622125228,0.32722549835856723,-0.46832030737031677,-31.690979,21.294403,-2.9502869,0.015274048,-0.01512146,-0.0012664795,wonhee
13,65,2017-03-03,04:42:49,27.211920,21.785886,25.789453,1,93.247558,04:42:49,92.76167,2.2519832,83.90221,0.0,33.948245,-118.111722,28.140217,4,9.317657,0.9954071,-0.36849976,9.744499295103221,0.5077389087003435,-0.44135316642579814,-31.438828,21.300507,-2.8575897,0.009170532,-0.020004272,-0.014709473,wonhee
14,66,2017-03-03,04:42:50,27.468779,23.321442,25.834224,1,105.527205,04:42:50,91.55424,3.3766718,82.874985,0.0,33.948155,-118.111786,28.272331,4,9.054443,1.1318054,-0.5383911,9.558076300439955,0.6763343479458861,-0.4675685669680566,-30.936813,21.222687,-2.948761,0.0116119385,-0.04689026,-0.023239136,wonhee
14,67,2017-03-03,04:42:50,27.468779,23.321442,26.401060,1,105.527205,04:42:50,81.09243,11.249054,87.42898,0.0,33.948155,-118.111786,28.272331,4,8.472992,0.38046265,-1.6869354,9.264934036271706,0.5964027708287947,-0.796988091461888,-30.598831,21.321487,-2.9483795,0.0018310547,-0.05177307,-0.042785645,wonhee
14,68,2017-03-03,04:42:50,27.468779,23.321442,26.189144,1,105.527205,04:42:50,94.64671,-0.17658162,85.065674,0.0,33.948155,-118.111786,28.272331,4,8.508881,0.7346039,0.026321411,9.060681612018488,0.633738664362071,-0.5745659150788577,-30.858994,20.954514,-3.132248,-0.012817383,0.050827026,0.012176514,wonhee
14,69,2017-03-03,04:42:50,27.468779,23.321442,27.568455,1,105.527205,04:42:50,74.06531,15.470999,89.737854,0.0,33.948155,-118.111786,28.272331,4,12.55275,0.057434082,-3.4743805,10.004085579312287,0.47804640150686495,-1.3579688384712927,-30.770874,21.137619,-3.2245636,0.012832642,-0.17150879,-0.050109863,wonhee
14,70,2017-03-03,04:42:50,27.468779,23.321442,28.053720,1,105.527205,04:42:50,82.78023,8.610834,88.0716,0.0,33.948155,-118.111786,28.272331,4,9.949356,0.33499146,-1.5074768,9.989300043487951,0.4393992204198509,-1.3983593430025396,-30.685425,21.230316,-3.3164978,0.017715454,0.008087158,0.019500732,wonhee
15,71,2017-03-03,04:42:51,28.772340,24.794183,28.515056,1,118.389596,04:42:51,82.823975,7.511865,91.61563,0.0,33.94806,-118.111852,28.494282,4,11.028519,-0.31106567,-1.454834,10.270051500084447,0.2366564684813567,-1.413616322403724,-30.588531,21.77391,-3.225708,0.027496338,0.02760315,0.02684021,wonhee
15,72,2017-03-03,04:42:51,28.772340,24.794183,29.168909,1,118.389596,04:42:51,79.890335,13.234917,86.1003,0.0,33.94806,-118.111852,28.494282,4,7.968094,0.5431671,-1.8783722,9.648163381972116,0.3194622195908182,-1.5391730097402145,-30.25055,21.87233,-3.224945,0.005508423,-0.053009033,-0.023239136,wonhee
15,73,2017-03-03,04:42:51,28.772340,24.794183,30.025059,1,118.389596,04:42:51,78.22199,10.284252,93.2137,0.0,33.94806,-118.111852,28.494282,4,12.784851,-0.71784973,-2.3234253,10.495559026683214,0.0392259527601746,-1.751043637628458,-30.338669,21.689224,-3.224945,0.007949829,0.05328369,0.101364136,wonhee
15,74,2017-03-03,04:42:51,28.772340,24.794183,30.736556,1,118.389596,04:42:51,82.53886,11.239425,86.056656,0.0,33.94806,-118.111852,28.494282,4,10.066605,0.69392395,-2.005188,10.37967443176739,0.21609668361443685,-1.8197023158352876,-30.585861,21.862793,-2.8579712,0.004272461,-0.022460938,-3.0517578e-05,wonhee
15,75,2017-03-03,04:42:51,28.772340,24.794183,31.519839,1,118.389596,04:42:51,78.243095,13.443425,88.75759,0.0,33.94806,-118.111852,28.494282,4,9.047256,0.19621277,-2.1631165,10.019713315613156,0.2107249208351776,-1.912477790932217,-30.67627,21.590042,-2.8575897,0.005508423,-0.0029144287,0.02684021,wonhee
16,76,2017-03-03,04:42:52,30.594949,26.361379,32.347712,1,132.066766,04:42:52,81.748375,13.604328,83.53018,0.0,33.947961,-118.111925,28.78229,4,9.284149,1.0528412,-2.2612152,9.820996046519149,0.4382278647697886,-2.0066913683039007,-30.49965,21.95549,-2.8583527,0.004272461,-0.07133484,-0.07699585,wonhee
16,77,2017-03-03,04:42:52,30.594949,26.361379,32.937388,1,132.066766,04:42:52,82.80305,10.698993,87.19571,0.0,33.947961,-118.111925,28.78229,4,9.183655,0.44984436,-1.7371826,9.648814403721227,0.4413661331164075,-1.9338819003927268,-30.753708,21.858597,-2.6748657,-0.0018157959,-0.065216064,0.006072998,wonhee
16,78,2017-03-03,04:42:52,30.594949,26.361379,32.759186,1,132.066766,04:42:52,93.853714,0.29341167,89.70659,0.0,33.947961,-118.111925,28.78229,4,9.343979,0.047851562,-0.047851562,9.566461225807537,0.3350557272673048,-1.424359088697556,-30.678558,21.500397,-2.949524,-0.009155273,0.10702515,0.06227112,wonhee
16,79,2017-03-03,04:42:52,30.594949,26.361379,33.584888,1,132.066766,04:42:52,78.4669,14.53643,86.76864,0.0,33.947961,-118.111925,28.78229,4,8.688339,0.4905243,-2.2564392,9.329231051723077,0.3770565279418607,-1.6491506995407588,-30.676651,21.590424,-2.8575897,-0.006713867,-0.053009033,-0.035461426,wonhee
16,80,2017-03-03,04:42:52,30.594949,26.361379,34.346413,1,132.066766,04:42:52,81.304855,11.943912,86.240616,0.0,33.947961,-118.111925,28.78229,4,9.978073,0.65563965,-2.1152496,9.504519734572987,0.452317488888463,-1.7750702128463651,-30.847168,21.49582,-2.8575897,-0.006713867,-0.06765747,-0.04888916,wonhee
