gpsidx,accidx,date,time,speed,kspeed,accSpeed,d_sec,accdist,sentime,azimuth,pitch,roll,light,gps_lat,gps_lon,alti,accuracy,acc_x,acc_y,acc_z,kacc_x,kacc_y,kacc_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,user_name
3,11,2017-03-03,04:46:13,0.556167,0.446872,-0.489707,1,59.566718,04:46:13,29.306328,2.5684133,91.7796,0.0,33.953437,-118.129842,27.52721,4,10.39682,-0.32302856,-0.4665985,9.833267851537268,-0.13187745729727496,-0.3304967483003519,-31.943512,12.429428,-35.320282,-0.0008544922,-0.0015716553,0.0007019043,wonhee
3,12,2017-03-03,04:46:13,0.556167,0.446872,-0.419313,1,59.566718,04:46:13,30.772995,3.5608723,90.653206,0.0,33.953437,-118.129842,27.52721,4,10.073776,-0.114852905,-0.6269226,9.898393622109209,-0.12726748007160052,-0.4107641410385012,-31.847763,12.882614,-34.952927,-0.001953125,0.0036773682,0.0031433105,wonhee
3,13,2017-03-03,04:46:13,0.556167,0.446872,-0.732859,1,59.566718,04:46:13,30.795746,-1.221994,92.14947,0.0,33.953437,-118.129842,27.52721,4,10.200607,-0.38285828,0.21774292,9.980139466967579,-0.19640236094283678,-0.2407589577384761,-31.933594,12.789154,-34.76906,-0.0008392334,-0.0025482178,-0.0014953613,wonhee
3,14,2017-03-03,04:46:13,0.556167,0.446872,-0.658116,1,59.566718,04:46:13,33.78868,4.013018,87.50581,0.0,33.953437,-118.129842,27.52721,4,9.064011,0.39482117,-0.63648987,9.732478583858565,-0.03657440332811737,-0.3477385689371454,-32.007217,13.238525,-34.49478,-0.0010986328,0.0017242432,0.003753662,wonhee
4,15,2017-03-03,04:46:14,0.786568,0.548388,-0.657330,1,59.918345,04:46:14,31.126038,2.6322014,91.19733,0.0,33.953434,-118.129843,27.55099,4,10.303497,-0.21534729,-0.4737854,9.886796895814701,-0.08488795909949087,-0.3818028541636697,-32.011032,13.057709,-34.31015,-0.0017089844,0.002090454,0.00021362305,wonhee
4,16,2017-03-03,04:46:14,0.786568,0.548388,-0.605427,1,59.918345,04:46:14,32.48558,3.5584676,88.29826,0.0,33.953434,-118.129843,27.55099,4,9.422943,0.279953,-0.5862427,9.76146045959652,0.013694517004623485,-0.437043872788974,-32.274246,12.599564,-34.40132,-0.00047302246,-0.0018157959,0.0008239746,wonhee
4,17,2017-03-03,04:46:14,0.786568,0.548388,-0.764526,1,59.918345,04:46:14,29.153934,0.669276,93.25623,0.0,33.953434,-118.129843,27.55099,4,10.430313,-0.5934143,-0.122039795,9.942173119823828,-0.150336031944441,-0.35193509104560866,-32.608414,12.682724,-34.67827,-0.0020751953,0.0018463135,0.0019226074,wonhee
4,18,2017-03-03,04:46:14,0.786568,0.548388,-0.889909,1,59.918345,04:46:14,31.516882,1.2128513,89.452675,0.0,33.953434,-118.129843,27.55099,4,9.267395,0.088531494,-0.19621277,9.759867950777037,-0.08580106345960138,-0.30986350747086233,-32.535934,12.142181,-34.49211,-0.0012207031,0.0014801025,0.0020446777,wonhee
4,19,2017-03-03,04:46:14,0.786568,0.548388,-1.167562,1,59.918345,04:46:14,29.881363,-0.77969307,92.04397,0.0,33.953434,-118.129843,27.55099,4,10.19104,-0.3637085,0.13877869,9.876355049025065,-0.16088160479450386,-0.18865660681674484,-32.619858,12.140274,-34.49211,-0.0009765625,-0.0015716553,-0.001373291,wonhee
5,20,2017-03-03,04:46:15,0.786534,0.616289,-1.158078,1,60.269957,04:46:15,32.914047,3.121595,87.99733,0.0,33.953433,-118.12984,27.572128,4,9.032898,0.31585693,-0.49291992,9.648486458790556,-0.032085790046548684,-0.27085646787106754,-32.439423,12.68692,-34.493256,-0.0017089844,0.0016021729,0.0032653809,wonhee
5,21,2017-03-03,04:46:15,0.786534,0.616289,-1.092033,1,60.269957,04:46:15,31.218214,3.5634043,89.68191,0.0,33.953433,-118.12984,27.572128,4,9.913467,0.055038452,-0.61735535,9.720073171844097,-0.008548446183763585,-0.3644660436350888,-32.52983,12.413406,-34.21669,-0.0017089844,0.0023345947,0.0013122559,wonhee
5,22,2017-03-03,04:46:15,0.786534,0.616289,-1.337060,1,60.269957,04:46:15,29.451893,-0.36885738,92.85977,0.0,33.953433,-118.12984,27.572128,4,10.394424,-0.51924133,0.06700134,9.902254014921644,-0.14651589019472513,-0.24790195202411103,-32.69806,12.409973,-34.493256,-0.0007324219,-0.0008392334,-0.00076293945,wonhee
5,23,2017-03-03,04:46:15,0.786534,0.616289,-1.364558,1,60.269957,04:46:15,28.84647,2.2571168,92.692566,0.0,33.953433,-118.12984,27.572128,4,10.430313,-0.4905243,-0.41156006,10.044912754436776,-0.23945211041289502,-0.2921153070753602,-32.61261,12.503433,-34.95369,-0.0014648438,0.0023345947,0.0033874512,wonhee
5,24,2017-03-03,04:46:15,0.786534,0.616289,-1.647648,1,60.269957,04:46:15,29.303308,-0.8539517,91.966034,0.0,33.953433,-118.12984,27.572128,4,10.107285,-0.34695435,0.15074158,10.06176302443824,-0.26849454341250023,-0.17247462311659886,-32.5428,11.873245,-35.043716,-0.00061035156,0.00038146973,-0.00015258789,wonhee
6,25,2017-03-03,04:46:16,0.896797,0.694282,-1.541362,1,60.670861,04:46:16,31.523,4.4801483,87.70151,0.0,33.953431,-118.129843,27.587982,4,9.001801,0.36131287,-0.70588684,9.775407514393082,-0.09834804859487722,-0.3165793399916369,-32.456207,11.965561,-35.043335,-0.0007324219,-0.0016937256,-0.00064086914,wonhee
6,26,2017-03-03,04:46:16,0.896797,0.694282,-1.511210,1,60.670861,04:46:16,30.34566,3.0988681,89.65539,0.0,33.953431,-118.129843,27.587982,4,9.944565,0.059814453,-0.5383911,9.821106475623475,-0.05561945161583404,-0.3765031854230029,-32.204437,11.971664,-35.042953,-0.001449585,0.0030670166,0.0027770996,wonhee
6,27,2017-03-03,04:46:16,0.896797,0.694282,-1.558281,1,60.670861,04:46:16,30.187086,2.1277177,90.414635,0.0,33.953431,-118.129843,27.587982,4,9.918243,-0.071777344,-0.36849976,9.847348515888514,-0.05998460741346019,-0.37434100993281794,-32.28607,12.059402,-34.859085,0.022125244,-0.052520752,-0.08616638,wonhee
6,28,2017-03-03,04:46:16,0.896797,0.694282,-1.387824,1,60.670861,04:46:16,28.335474,4.542759,91.91647,0.0,33.953431,-118.129843,27.587982,4,10.655243,-0.35653687,-0.84706116,10.065606250596037,-0.14010005110993817,-0.5020493074065089,-32.371902,11.966705,-34.675217,-0.005493164,0.011245728,0.019638062,wonhee
6,29,2017-03-03,04:46:16,0.896797,0.694282,-1.451215,1,60.670861,04:46:16,30.137276,1.9473779,89.91589,0.0,33.953431,-118.129843,27.587982,4,9.78186,0.0143585205,-0.33259583,9.988950434419603,-0.09837210634473159,-0.45627039548346204,-32.800674,11.594772,-34.490967,-0.012207031,-0.033828735,-0.012863159,wonhee
7,30,2017-03-03,04:46:17,0.786534,0.719590,-1.442821,1,61.022474,04:46:17,29.608967,2.8224747,89.68305,0.0,33.95343,-118.12984,27.788795,4,9.949356,0.055038452,-0.4905243,9.978253751709575,-0.05692728989422886,-0.46552430082556273,-33.062363,11.136246,-34.122086,-0.006958008,0.019805908,-0.0055389404,wonhee
7,31,2017-03-03,04:46:17,0.786534,0.719590,-1.459437,1,61.022474,04:46:17,30.604816,2.6699104,88.75212,0.0,33.95343,-118.12984,27.788795,4,9.336792,0.2033844,-0.4355011,9.804958872252527,0.013397531190200908,-0.4574133465026988,-33.060074,11.226654,-34.030533,-0.012817383,0.02078247,0.0049743652,wonhee
7,32,2017-03-03,04:46:17,0.786534,0.719590,-1.291158,1,61.022474,04:46:17,29.721148,4.568729,90.01302,0.0,33.95343,-118.12984,27.788795,4,10.54039,-0.0023956299,-0.8422699,10.003640161377405,0.009130910583090282,-0.5613847359259336,-33.05168,11.587143,-33.755493,-0.006958008,-0.056915283,-0.0055236816,wonhee
7,33,2017-03-03,04:46:17,0.786534,0.719590,-1.505729,1,61.022474,04:46:17,31.631739,-0.0,89.449974,0.0,33.95343,-118.12984,27.788795,4,9.221939,0.088531494,0.0,9.792458735920698,0.030581471509123687,-0.4097231616312559,-32.965088,11.679077,-33.66394,0.010025024,0.07232666,0.061904907,wonhee
7,34,2017-03-03,04:46:17,0.786534,0.719590,-1.740969,1,61.022474,04:46:17,31.482134,-0.2674958,90.71795,0.0,33.95343,-118.12984,27.788795,4,9.738785,-0.122039795,0.04547119,9.777958442715056,-0.01065011179389929,-0.286749579655197,-32.698822,12.318039,-33.849716,-0.00036621094,0.0014801025,0.005706787,wonhee
8,35,2017-03-03,04:46:18,0.786534,0.737824,-1.731486,1,61.374086,04:46:18,31.849098,3.0151582,88.76924,0.0,33.953429,-118.129843,27.233917,4,9.355942,0.20100403,-0.49291992,9.663948079068302,0.04652956944794578,-0.3424477778691397,-32.70302,12.137604,-33.940887,-0.0017089844,0.0077056885,0.0074157715,wonhee
8,36,2017-03-03,04:46:18,0.786534,0.737824,-1.760066,1,61.374086,04:46:18,31.91699,2.5360866,88.827576,0.0,33.953429,-118.129843,27.233917,4,9.236298,0.18902588,-0.4091797,9.548415753627562,0.08502583293671061,-0.36047582117432336,-32.868958,12.224579,-34.21707,-0.00024414062,1.5258789e-05,0.0070495605,wonhee
8,37,2017-03-03,04:46:18,0.786534,0.737824,-1.916994,1,61.374086,04:46:18,31.104225,0.74201316,90.46206,0.0,33.953429,-118.129843,27.233917,4,9.791428,-0.07896423,-0.1268158,9.614067021568067,0.04072289873421779,-0.29735111496676336,-32.7816,12.408447,-34.677124,-0.007446289,0.007217407,0.013519287,wonhee
8,38,2017-03-03,04:46:18,0.786534,0.737824,-2.053253,1,61.374086,04:46:18,30.03843,0.9767954,91.23473,0.0,33.953429,-118.129843,27.233917,4,10.102493,-0.21774292,-0.17228699,9.746018333704608,-0.029103247765846177,-0.26356426471864036,-32.782745,12.409973,-35.41336,-0.07304382,0.1181488,0.051635742,wonhee
8,39,2017-03-03,04:46:18,0.786534,0.737824,-2.547351,1,61.374086,04:46:18,31.614532,-3.5712328,92.1571,0.0,33.953429,-118.129843,27.233917,4,9.846466,-0.37088013,0.6149597,9.773154894724911,-0.12143639558434788,-0.026225558349118744,-32.432175,13.050079,-35.32257,-0.09185791,0.06121826,0.004852295,wonhee
9,40,2017-03-03,04:46:19,1.268244,0.881746,-2.820655,1,61.941042,04:46:19,32.52767,-0.7629351,90.36735,0.0,33.953428,-118.129848,28.045095,4,9.702896,-0.062210083,0.12921143,9.754174017874774,-0.10543603933262032,0.015766709610153022,-32.258606,13.325882,-35.507202,0.13793945,-0.10395813,-0.057937622,wonhee
9,41,2017-03-03,04:46:19,1.268244,0.881746,-2.780716,1,61.941042,04:46:19,32.633034,3.3426394,89.17055,0.0,33.953428,-118.129848,28.045095,4,9.585648,0.13877869,-0.55992126,9.708645667282678,-0.039459913171072475,-0.13975897148401953,-31.99997,13.60321,-35.5999,-0.0005950928,-0.019897461,0.006439209,wonhee
9,42,2017-03-03,04:46:19,1.268244,0.881746,-2.675519,1,61.941042,04:46:19,32.384586,4.0726347,89.47271,0.0,33.953428,-118.129848,28.045095,4,9.879959,0.090927124,-0.7034912,9.754927028293364,-0.004235045131259815,-0.29205473485205524,-32.00302,13.420486,-34.770584,0.013320923,-0.029418945,-0.00015258789,wonhee
9,43,2017-03-03,04:46:19,1.268244,0.881746,-2.872688,1,61.941042,04:46:19,28.984215,0.20960583,92.870285,0.0,33.953428,-118.129848,28.045095,4,10.451843,-0.5240326,-0.0382843,9.943203207203922,-0.1446615834958211,-0.2234970754868772,-32.19757,12.242126,-34.67636,-0.0008544922,-0.001449585,9.1552734e-05,wonhee
9,44,2017-03-03,04:46:19,1.268244,0.881746,-3.186233,1,61.941042,04:46:19,30.912952,-1.3213831,90.232376,0.0,33.953428,-118.129848,28.045095,4,9.439682,-0.0382843,0.21774292,9.807173825268116,-0.11592309955727652,-0.1042933497793934,-31.959152,11.61499,-34.306335,0.006362915,-0.0051116943,-0.007247925,wonhee
10,45,2017-03-03,04:46:20,0.351756,0.738233,-3.225696,1,62.098291,04:46:20,28.96387,2.1675797,90.98338,0.0,33.953427,-118.129849,27.87599,4,10.1766815,-0.17468262,-0.38523865,9.906998618931398,-0.1317973490115117,-0.18019246783029946,-31.967163,11.252594,-33.93669,0.00050354004,0.0025787354,-0.00064086914,wonhee
10,46,2017-03-03,04:46:20,0.351756,0.738233,-3.403285,1,62.098291,04:46:20,31.046846,0.51133347,88.79682,0.0,33.953427,-118.129849,27.87599,4,9.114258,0.19142151,-0.08135986,9.692834816323861,-0.0444777664553857,-0.1534922248894391,-31.885147,11.164856,-34.029007,0.0023345947,-0.0051116943,-0.011642456,wonhee
10,47,2017-03-03,04:46:20,0.351756,0.738233,-3.349204,1,62.098291,04:46:20,30.401947,3.3962522,89.545715,0.0,33.953427,-118.129849,27.87599,4,9.958923,0.07896423,-0.59103394,9.764720192049657,-0.011129144307105342,-0.2716968371796028,-32.295227,11.605835,-33.846283,-0.001449585,-0.00340271,-0.0025939941,wonhee
10,48,2017-03-03,04:46:20,0.351756,0.738233,-3.246185,1,62.098291,04:46:20,29.340178,3.8541114,90.71384,0.0,33.953427,-118.129849,27.87599,4,10.370499,-0.12921143,-0.69869995,9.928375100037695,-0.04302980729905332,-0.3870543805965989,-32.7137,11.685944,-34.031296,0.00036621094,-0.0012054443,-0.0039367676,wonhee
10,49,2017-03-03,04:46:20,0.351756,0.738233,-3.387881,1,62.098291,04:46:20,29.620546,0.8934418,91.934006,0.0,33.953427,-118.129849,27.87599,4,10.27478,-0.34695435,-0.1603241,10.021958535585302,-0.12513691044997674,-0.32580178687401645,-32.871628,12.134171,-34.21707,-0.0026855469,0.000869751,0.000579834,wonhee
11,50,2017-03-03,04:46:21,0.556167,0.688986,-3.521969,1,62.346920,04:46:21,30.488571,1.0301864,90.334206,0.0,33.953428,-118.129851,27.976397,4,9.846466,-0.057434082,-0.17706299,9.974548136959823,-0.10684657078293365,-0.2856190769521827,-33.38394,11.76033,-34.03244,-0.021865845,-0.0059661865,0.0031433105,wonhee
11,51,2017-03-03,04:46:21,0.556167,0.688986,-3.584271,1,62.346920,04:46:21,32.37948,2.0902014,88.20728,0.0,33.953428,-118.129851,27.976397,4,9.174088,0.2871399,-0.33499146,9.75829885860449,-0.00040867830753346657,-0.2989573329274574,-33.71353,12.023544,-34.033966,-0.0048828125,-0.041885376,-0.034484863,wonhee
11,52,2017-03-03,04:46:21,0.556167,0.688986,-3.820593,1,62.346920,04:46:21,33.19801,-0.2973084,88.7808,0.0,33.953428,-118.129851,27.976397,4,9.219543,0.19621277,0.047851562,9.612750616720243,0.05270982733994715,-0.20526475563046254,-33.618927,12.477875,-34.21898,0.004776001,0.006729126,-0.001739502,wonhee
11,53,2017-03-03,04:46:21,0.556167,0.688986,-3.898120,1,62.346920,04:46:21,32.616524,1.84615,88.10894,0.0,33.953428,-118.129851,27.976397,4,9.348755,0.30867004,-0.3014984,9.541430560956384,0.12185906878204802,-0.23126287244793997,-33.375168,12.122345,-34.1259,-0.0007171631,0.0057525635,0.0065612793,wonhee
11,54,2017-03-03,04:46:21,0.556167,0.688986,-3.898120,1,62.346920,04:46:21,29.927404,4.1738663,91.14761,0.0,33.953428,-118.129851,27.976397,4,10.392029,-0.20817566,-0.75852966,9.77122501307234,0.03269813666820433,-0.37370727041873564,-33.283234,12.485504,-34.218597,-0.0025634766,0.003189087,0.007537842,wonhee
12,55,2017-03-03,04:46:22,0.556167,0.653080,0.357908,1,62.595549,04:46:22,31.227766,0.21472232,90.44379,0.0,33.953427,-118.129849,28.013388,4,9.57608,-0.07417297,-0.035888672,9.718505375575075,0.0038262433321919025,-0.28244347757014204,-32.86743,12.314987,-34.493256,-0.006225586,0.0011138916,0.005706787,wonhee
12,56,2017-03-03,04:46:22,0.556167,0.653080,0.294517,1,62.595549,04:46:22,29.791681,1.876046,90.93164,0.0,33.953427,-118.129849,28.013388,4,10.1527405,-0.1651001,-0.33259583,9.835816691851324,-0.04181025766776164,-0.29599244711904404,-32.707977,11.95755,-34.584045,-0.009033203,-0.0009613037,0.008026123,wonhee
12,57,2017-03-03,04:46:22,0.556167,0.653080,0.047320,1,62.595549,04:46:22,31.44495,-0.44859797,89.431694,0.0,33.953427,-118.129849,28.013388,4,9.166901,0.090927124,0.071777344,9.655104962479271,-0.005950429462638712,-0.19663715350949776,-32.881927,11.682129,-34.30786,-0.006591797,-0.0032806396,0.0027770996,wonhee
12,58,2017-03-03,04:46:22,0.556167,0.653080,0.100312,1,62.595549,04:46:22,29.795412,3.3409758,90.0,0.0,33.953427,-118.129849,28.013388,4,10.083359,0.0,-0.5886383,9.770800450974608,-0.004342883980002824,-0.3025386982947127,-32.88231,11.682892,-34.584045,0.01576233,0.043014526,0.014633179,wonhee
12,59,2017-03-03,04:46:22,0.556167,0.653080,0.209858,1,62.595549,04:46:22,31.921066,4.485524,87.14816,0.0,33.953427,-118.129849,28.013388,4,9.078369,0.45224,-0.7130585,9.583735793198523,0.11900581836146439,-0.41344317282171095,-32.712555,11.777115,-34.584045,-0.0031738281,0.0034332275,0.010345459,wonhee
13,60,2017-03-03,04:46:23,0.786534,0.689146,0.197591,1,62.947161,04:46:23,28.742826,2.4364045,91.92706,0.0,33.953426,-118.129846,27.928835,4,10.454239,-0.3517456,-0.44506836,9.818907641970126,-0.008170601556271626,-0.42198691358952917,-32.3761,11.784363,-34.215164,-0.0031738281,0.0057525635,0.0066833496,wonhee
13,61,2017-03-03,04:46:23,0.786534,0.689146,-0.115954,1,62.947161,04:46:23,31.025826,-1.2809161,91.07004,0.0,33.953426,-118.129846,27.928835,4,9.736389,-0.18185425,0.21774292,9.796614718246685,-0.055092318083875366,-0.24915992512570576,-32.449722,12.234116,-34.49211,-0.0013427734,0.00038146973,-0.00015258789,wonhee
13,62,2017-03-03,04:46:23,0.786534,0.689146,-0.018372,1,62.947161,04:46:23,32.906815,4.3779206,87.110146,0.0,33.953426,-118.129846,27.928835,4,8.958725,0.45224,-0.68673706,9.570253605998962,0.08196665912972358,-0.3673741062849919,-32.279205,12.327957,-34.215927,-0.0017089844,-0.0007171631,0.0014343262,wonhee
13,63,2017-03-03,04:46:23,0.786534,0.689146,-0.040433,1,62.947161,04:46:23,32.377625,2.6761262,88.2597,0.0,33.953426,-118.129846,27.928835,4,9.056839,0.275177,-0.42352295,9.43155146092271,0.13416363291366623,-0.3825430652040114,-32.279205,12.328339,-34.400177,-0.0028076172,0.0033111572,0.0032653809,wonhee
13,64,2017-03-03,04:46:23,0.786534,0.689146,0.039747,1,62.947161,04:46:23,31.481646,3.7794814,89.30163,0.0,33.953426,-118.129846,27.928835,4,9.815353,0.119644165,-0.64845276,9.535237830830336,0.1302411084637183,-0.4543802210500403,-32.94716,12.493134,-34.401703,-0.0012207031,-0.00010681152,-0.00015258789,wonhee
14,65,2017-03-03,04:46:24,0.786534,0.715461,-0.165038,1,63.298773,04:46:24,29.040909,0.11896058,92.65839,0.0,33.953427,-118.129843,27.915625,4,10.358536,-0.48095703,-0.021530151,9.757656945454071,-0.034877865326639446,-0.3374430858169463,-32.704163,12.138367,-34.584427,-0.0018310547,-0.00035095215,9.1552734e-05,wonhee
14,66,2017-03-03,04:46:24,0.786534,0.715461,-0.305652,1,63.298773,04:46:24,31.183163,1.0093979,89.33187,0.0,33.953427,-118.129843,27.915625,4,9.233902,0.107681274,-0.16270447,9.616161293441161,0.003635371721527156,-0.29023636330014585,-32.710648,11.867523,-34.67636,-0.0026855469,0.003189087,0.0032653809,wonhee
14,67,2017-03-03,04:46:24,0.786534,0.715461,-0.623553,1,63.298773,04:46:24,30.04663,-1.2892188,91.49317,0.0,33.953427,-118.129843,27.915625,4,10.097717,-0.2632141,0.22732544,9.74625655893027,-0.0684556706987096,-0.1504138271111223,-32.712173,11.776733,-34.30748,-0.0017089844,0.0009918213,0.00019836426,wonhee
14,68,2017-03-03,04:46:24,0.786534,0.715461,-0.658660,1,63.298773,04:46:24,31.34216,2.5154614,88.169106,0.0,33.953427,-118.129843,27.915625,4,8.982651,0.2871399,-0.39482117,9.53996377376554,0.027610681639588616,-0.2164419890195951,-32.46689,11.511993,-34.399033,-0.0014648438,-0.00010681152,-0.0005187988,wonhee
14,69,2017-03-03,04:46:24,0.786534,0.715461,-0.581740,1,63.298773,04:46:24,31.787422,3.9179802,87.37817,0.0,33.953427,-118.129843,27.915625,4,9.353546,0.4283142,-0.6412811,9.489601854179497,0.13586322624347646,-0.3312149138969776,-32.29866,11.515427,-34.030914,-0.0025634766,0.0002593994,0.0022888184,wonhee
15,70,2017-03-03,04:46:25,1.112333,0.822689,-0.518962,1,63.796031,04:46:25,32.136707,3.87742,87.593124,0.0,33.953429,-118.129839,27.94733,4,8.994614,0.37806702,-0.61016846,9.355877810571892,0.20129608566567941,-0.40657594720033174,-32.12204,11.880493,-34.031296,-0.0025634766,0.002456665,0.0026550293,wonhee
15,71,2017-03-03,04:46:25,1.112333,0.822689,-0.446397,1,63.796031,04:46:25,30.656603,3.6422598,89.309204,0.0,33.953429,-118.129839,27.94733,4,9.923035,0.119644165,-0.6316986,9.509098848403557,0.17923731208659557,-0.46739423028718513,-32.378006,11.693192,-33.84781,-0.0015869141,0.0013580322,9.1552734e-05,wonhee
15,72,2017-03-03,04:46:25,1.112333,0.822689,-0.372744,1,63.796031,04:46:25,29.1281,3.5536044,91.8264,0.0,33.953429,-118.129839,27.94733,4,10.205383,-0.3254242,-0.63409424,9.697204337185113,0.042899869703865806,-0.5124292734301652,-32.28531,12.056351,-33.84819,0.00048828125,-0.0063323975,-0.00076293945,wonhee
15,73,2017-03-03,04:46:25,1.112333,0.822689,-0.225127,1,63.796031,04:46:25,31.34844,4.8686113,89.12062,0.0,33.953429,-118.129839,27.94733,4,9.353546,0.14356995,-0.79681396,9.604362902633076,0.07009651724548349,-0.5892575630681761,-32.5325,12.230301,-33.664703,-0.0020751953,-0.00340271,0.0032653809,wonhee
15,74,2017-03-03,04:46:25,1.112333,0.822689,1.375585,1,63.796031,04:46:25,23.823864,17.976318,95.28722,0.0,33.953429,-118.129839,27.94733,4,12.2560425,-1.134201,-3.9936218,10.320730617755046,-0.25525193797998036,-1.5089677091489724,-32.958603,11.949158,-33.572388,-0.001953125,0.002456665,0.00021362305,wonhee
16,75,2017-03-03,04:46:26,2.005292,1.142194,3.041556,1,64.692477,04:46:26,26.319294,22.468937,90.9594,0.0,33.953433,-118.129846,28.314608,4,10.001999,-0.16749573,-4.137192,10.234623291298623,-0.23154405326388885,-2.2189988275143198,-32.37877,11.601639,-33.478165,0.005264282,-0.024658203,9.1552734e-05,wonhee
16,76,2017-03-03,04:46:26,2.005292,1.142194,5.002277,1,64.692477,04:46:26,26.980953,24.882868,90.079735,0.0,33.953433,-118.129846,28.314608,4,10.317856,-0.0143585205,-4.7856445,10.257109124585204,-0.17287003245907215,-2.9123940996097955,-32.3761,11.691284,-33.018494,0.010635376,-0.041763306,-0.005279541,wonhee
16,77,2017-03-03,04:46:26,2.005292,1.142194,6.822695,1,64.692477,04:46:26,27.832275,26.452932,88.445694,0.0,33.953433,-118.129846,28.314608,4,8.994614,0.24406433,-4.4769745,9.916038224220848,-0.060232624498010895,-3.335075213747831,-31.961823,11.430359,-32.740784,0.0029449463,-0.015625,0.0016784668,wonhee
16,78,2017-03-03,04:46:26,2.005292,1.142194,8.263522,1,64.692477,04:46:26,30.166756,21.361885,85.82941,0.0,33.953433,-118.129846,28.314608,4,9.286545,0.6771698,-3.6418762,9.745976719366478,0.13898122112933659,-3.4179594059922005,-31.713486,11.254883,-32.27997,0.02003479,0.0066070557,-0.010055542,wonhee
16,79,2017-03-03,04:46:26,2.005292,1.142194,9.542287,1,64.692477,04:46:26,29.265554,19.556139,88.072586,0.0,33.953433,-118.129846,28.314608,4,9.243469,0.31106567,-3.2853394,9.610221137466171,0.18547090395825436,-3.382131287554953,-31.95877,11.518478,-31.82106,0.04850769,0.01600647,-0.007369995,wonhee
